thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(-0.132554, 0.738158, 0.661478)","(0.0460292, 0.745677, 0.664716)","(0.207306, 0.731817, 0.649206)","(-0.19622, 0.937851, 0.286238)","(-0.0517702, 0.696915, 0.715282)","(0.204192, -0.215971, 0.95481)","(0.275489, -0.764844, 0.582339)","(-0.0629774, 0.962319, 0.264531)","(-0.123823, 0.992268, 0.00854254)","(-0.122535, 0.987661, 0.0975215)","(-0.120631, 0.977315, 0.17408)","(0.0855855, 0.967488, 0.237996)","(-0.0141155, 0.990135, -0.139402)","(-0.0160688, 0.995658, -0.091693)","(-0.0177922, 0.998657, -0.0486595)","(0.214857, 0.961666, 0.170399)","(0.158044, 0.979376, -0.125874)","(0.145441, 0.988479, -0.0419075)","(0.133575, 0.990534, 0.0316231)",oinch
"(0, 0, 0)","(-0.127251, 0.751577, 0.647255)","(0.048902, 0.757681, 0.65079)","(0.196144, 0.744564, 0.638085)","(-0.192896, 0.944031, 0.267576)","(-0.0545921, 0.721162, 0.690613)","(0.196577, -0.190004, 0.961902)","(0.267656, -0.754704, 0.598984)","(-0.0594213, 0.96742, 0.246103)","(-0.121533, 0.992479, -0.0146417)","(-0.120826, 0.989931, 0.0737461)","(-0.119446, 0.981436, 0.150054)","(0.0892988, 0.971348, 0.220245)","(-0.0205978, 0.98674, -0.160997)","(-0.0229955, 0.993294, -0.113304)","(-0.0251066, 0.997218, -0.0701857)","(0.218881, 0.963612, 0.153439)","(0.162557, 0.97468, -0.15354)","(0.149642, 0.986269, -0.0698663)","(0.137434, 0.990503, 0.00383212)",oinch
"(0, 0, 0)","(-0.117023, 0.761065, 0.638032)","(0.0565602, 0.765334, 0.641144)","(0.183817, 0.753668, 0.631027)","(-0.188487, 0.948363, 0.255109)","(-0.055119, 0.740987, 0.669253)","(0.191192, -0.167658, 0.967128)","(0.26104, -0.74616, 0.612456)","(-0.0548364, 0.970766, 0.23368)","(-0.117803, 0.99264, -0.0280845)","(-0.117362, 0.991227, 0.0607913)","(-0.116226, 0.983642, 0.137624)","(0.0939659, 0.973572, 0.208152)","(-0.0275463, 0.983814, -0.177062)","(-0.0303063, 0.991219, -0.128712)","(-0.0327291, 0.995851, -0.0849106)","(0.223669, 0.964298, 0.141778)","(0.168084, 0.969954, -0.175889)","(0.154971, 0.983671, -0.0915162)","(0.142487, 0.989654, -0.0167857)",oinch
"(0, 0, 0)","(-0.106544, 0.768255, 0.631215)","(0.0640122, 0.770912, 0.633717)","(0.169874, 0.761171, 0.625909)","(-0.185638, 0.951338, 0.245956)","(-0.0558079, 0.756837, 0.651217)","(0.187386, -0.149226, 0.970885)","(0.25648, -0.739185, 0.622755)","(-0.0518783, 0.973085, 0.224531)","(-0.115259, 0.992601, -0.0381872)","(-0.114985, 0.992066, 0.0508226)","(-0.114007, 0.985218, 0.127856)","(0.0969723, 0.975146, 0.199214)","(-0.0337255, 0.981408, -0.18895)","(-0.0367421, 0.989413, -0.1404)","(-0.0393839, 0.994567, -0.0963583)","(0.226746, 0.964811, 0.133135)","(0.169458, 0.966796, -0.191281)","(0.15597, 0.982135, -0.105281)","(0.143075, 0.989292, -0.0288207)",oinch
"(0, 0, 0)","(-0.0967202, 0.775126, 0.62436)","(0.0703433, 0.77633, 0.626389)","(0.156158, 0.768442, 0.620573)","(-0.182878, 0.954092, 0.2372)","(-0.0545401, 0.766297, 0.640168)","(0.185115, -0.13862, 0.972891)","(0.252455, -0.735008, 0.629309)","(-0.0490167, 0.975211, 0.215781)","(-0.112849, 0.992464, -0.0477636)","(-0.112729, 0.992767, 0.0413024)","(-0.111898, 0.986633, 0.118463)","(0.0998764, 0.976561, 0.190666)","(-0.0381476, 0.978766, -0.201398)","(-0.0415304, 0.987744, -0.150454)","(-0.0444871, 0.993567, -0.104141)","(0.229711, 0.965215, 0.124873)","(0.171001, 0.963323, -0.206804)","(0.157121, 0.980388, -0.118962)","(0.143787, 0.988777, -0.0405535)",oinch
"(0, 0, 0)","(-0.0874374, 0.785342, 0.612856)","(0.0774611, 0.784874, 0.614795)","(0.153355, 0.777407, 0.610017)","(-0.174022, 0.959139, 0.223088)","(-0.0474308, 0.780073, 0.623888)","(0.18319, -0.122505, 0.975415)","(0.24446, -0.728039, 0.640467)","(-0.0399665, 0.978693, 0.2014)","(-0.105741, 0.992498, -0.0613773)","(-0.105667, 0.994017, 0.0276716)","(-0.104921, 0.988934, 0.104886)","(0.108937, 0.978287, 0.176313)","(-0.0439692, 0.975137, -0.217198)","(-0.047761, 0.985345, -0.163752)","(-0.0510612, 0.992041, -0.115094)","(0.238671, 0.964767, 0.110733)","(0.178047, 0.95768, -0.22616)","(0.16402, 0.976918, -0.136852)","(0.150441, 0.986983, -0.0568456)",oinch
"(0, 0, 0)","(-0.0784279, 0.792107, 0.605322)","(0.0841878, 0.790081, 0.607194)","(0.14818, 0.783484, 0.603486)","(-0.167081, 0.962449, 0.213951)","(-0.0417492, 0.788702, 0.613356)","(0.181061, -0.1131, 0.976947)","(0.237369, -0.724538, 0.647071)","(-0.0328595, 0.980798, 0.192236)","(-0.0999355, 0.992417, -0.0715668)","(-0.0999883, 0.994837, 0.0173935)","(-0.0993904, 0.990539, 0.0946212)","(0.116064, 0.979046, 0.167325)","(-0.0455507, 0.972333, -0.229115)","(-0.0498392, 0.98393, -0.171456)","(-0.0535645, 0.991465, -0.118858)","(0.245764, 0.963946, 0.102023)","(0.179668, 0.954035, -0.239869)","(0.1652, 0.97501, -0.148538)","(0.151135, 0.986275, -0.0664768)",oinch
"(0, 0, 0)","(-0.0589052, 0.797201, 0.600834)","(0.101251, 0.792717, 0.601123)","(0.153622, 0.786765, 0.59783)","(-0.152322, 0.965922, 0.209267)","(-0.0255632, 0.795701, 0.60515)","(0.187645, -0.107232, 0.976366)","(0.232226, -0.723962, 0.649577)","(-0.0180562, 0.982326, 0.186304)","(-0.088658, 0.993028, -0.0776841)","(-0.0879549, 0.996062, 0.0111965)","(-0.0867784, 0.992297, 0.0884143)","(0.130612, 0.978413, 0.160149)","(-0.0399109, 0.970487, -0.237827)","(-0.0439259, 0.983322, -0.176488)","(-0.0474067, 0.99159, -0.120426)","(0.259536, 0.961162, 0.0938506)","(0.1801, 0.950579, -0.252911)","(0.165986, 0.973271, -0.158723)","(0.152125, 0.985598, -0.0738504)",oinch
"(0, 0, 0)","(-0.0464547, 0.802981, 0.594191)","(0.110776, 0.797692, 0.592804)","(0.15084, 0.793134, 0.590073)","(-0.147239, 0.968196, 0.202279)","(-0.0166092, 0.80383, 0.594627)","(0.196344, -0.0968161, 0.975744)","(0.234914, -0.719157, 0.653933)","(-0.0131452, 0.98396, 0.177907)","(-0.0874259, 0.992447, -0.0860547)","(-0.0859009, 0.9963, 0.00273492)","(-0.0840228, 0.993252, 0.0799447)","(0.135255, 0.979332, 0.150382)","(-0.0412894, 0.967654, -0.248879)","(-0.0448572, 0.98159, -0.185661)","(-0.0479236, 0.990646, -0.127766)","(0.263489, 0.961083, 0.0830219)","(0.164926, 0.949785, -0.265909)","(0.150842, 0.974059, -0.168688)","(0.13705, 0.98725, -0.0809574)",oinch
"(0, 0, 0)","(-0.0213138, 0.809926, 0.586144)","(0.133785, 0.799575, 0.585475)","(0.164437, 0.795186, 0.583644)","(-0.118037, 0.974221, 0.192253)","(0.0057086, 0.814005, 0.58083)","(0.187989, -0.0884541, 0.97818)","(0.208014, -0.71881, 0.663357)","(0.016603, 0.985571, 0.168444)","(-0.0570802, 0.993699, -0.0964617)","(-0.0559048, 0.998406, -0.00774922)","(-0.0545234, 0.996093, 0.0694748)","(0.164924, 0.976067, 0.141754)","(-0.0122896, 0.965854, -0.258796)","(-0.0159175, 0.980955, -0.193583)","(-0.0191398, 0.990823, -0.133801)","(0.292863, 0.953188, 0.0752522)","(0.184809, 0.943146, -0.276264)","(0.17034, 0.96932, -0.17721)","(0.155972, 0.983859, -0.0877143)",oinch
"(0, 0, 0)","(0.0102752, 0.811223, 0.584646)","(0.163363, 0.797949, 0.580164)","(0.186889, 0.79418, 0.578231)","(-0.0952926, 0.976584, 0.192881)","(0.0349566, 0.818183, 0.573895)","(0.209798, -0.0862932, 0.973929)","(0.20989, -0.720667, 0.660746)","(0.0389172, 0.985392, 0.165794)","(-0.0426767, 0.993553, -0.105032)","(-0.0393018, 0.9991, -0.0159532)","(-0.0361027, 0.997433, 0.0618326)","(0.186346, 0.97309, 0.135541)","(-0.00292729, 0.965286, -0.261178)","(-0.00481939, 0.981094, -0.19347)","(-0.0065116, 0.991313, -0.131362)","(0.31219, 0.947724, 0.0660128)","(0.191513, 0.93573, -0.296195)","(0.180331, 0.963133, -0.199641)","(0.168826, 0.979268, -0.11195)",oinch
"(0, 0, 0)","(0.0396675, 0.812014, 0.582288)","(0.18982, 0.796278, 0.574377)","(0.204914, 0.793647, 0.57283)","(-0.0745409, 0.978431, 0.192656)","(0.0616111, 0.82098, 0.567623)","(0.230417, -0.0854883, 0.969329)","(0.2123, -0.722701, 0.657748)","(0.0591447, 0.984935, 0.162499)","(-0.0283767, 0.993516, -0.110099)","(-0.0228111, 0.999539, -0.0200455)","(-0.0177997, 0.998116, 0.0587156)","(0.205619, 0.970102, 0.128927)","(0.00506228, 0.964316, -0.264707)","(0.00491626, 0.980815, -0.194881)","(0.00476235, 0.991401, -0.13077)","(0.329403, 0.942491, 0.0566126)","(0.194939, 0.930413, -0.310373)","(0.186387, 0.958889, -0.213991)","(0.177156, 0.976064, -0.126156)",oinch
"(0, 0, 0)","(0.0738183, 0.81806, 0.570376)","(0.220517, 0.799046, 0.559373)","(0.228103, 0.797558, 0.558454)","(-0.0481835, 0.98225, 0.181283)","(0.0929394, 0.827835, 0.55322)","(0.250675, -0.0773984, 0.964972)","(0.21074, -0.719312, 0.661951)","(0.084886, 0.985335, 0.148017)","(-0.00809726, 0.992223, -0.124207)","(-0.000205925, 0.999451, -0.0331312)","(0.00669014, 0.998888, 0.0466637)","(0.230181, 0.966758, 0.111331)","(0.0178283, 0.959417, -0.281426)","(0.0196396, 0.977539, -0.209836)","(0.0211901, 0.989363, -0.143915)","(0.351622, 0.935426, 0.0365998)","(0.204879, 0.92078, -0.331948)","(0.199162, 0.951122, -0.236013)","(0.192345, 0.970061, -0.148272)",oinch
"(0, 0, 0)","(0.0915591, 0.823393, 0.560037)","(0.23569, 0.802598, 0.547984)","(0.237673, 0.802186, 0.547731)","(-0.0342677, 0.984807, 0.170239)","(0.108477, 0.833841, 0.541241)","(0.258793, -0.0686465, 0.96349)","(0.20768, -0.714414, 0.668193)","(0.0985107, 0.985839, 0.135707)","(0.00513275, 0.990194, -0.139603)","(0.0142791, 0.998833, -0.0461429)","(0.0221759, 0.999107, 0.0359545)","(0.243212, 0.96502, 0.0978952)","(0.0213855, 0.953426, -0.300869)","(0.0240312, 0.973483, -0.227493)","(0.0263159, 0.986828, -0.159619)","(0.363546, 0.931307, 0.0224125)","(0.210543, 0.913545, -0.348006)","(0.206092, 0.94538, -0.25255)","(0.200342, 0.965729, -0.165014)",oinch
"(0, 0, 0)","(0.10637, 0.828617, 0.549618)","(0.244576, 0.807107, 0.537365)","(0.232988, 0.80956, 0.538822)","(-0.0260083, 0.986986, 0.158689)","(0.117378, 0.840124, 0.529541)","(0.263002, -0.0584071, 0.963026)","(0.205354, -0.708037, 0.675658)","(0.106603, 0.986601, 0.12351)","(0.0173713, 0.98603, -0.165658)","(0.0276194, 0.99725, -0.0687666)","(0.0364073, 0.999194, 0.0169356)","(0.250957, 0.964237, 0.0852526)","(0.0216105, 0.947493, -0.319046)","(0.0246704, 0.969242, -0.244869)","(0.0273297, 0.984011, -0.175998)","(0.370662, 0.928718, 0.0095982)","(0.213694, 0.907171, -0.362457)","(0.20994, 0.94041, -0.267497)","(0.204777, 0.962075, -0.180215)",oinch
"(0, 0, 0)","(0.131127, 0.830636, 0.541155)","(0.256176, 0.808973, 0.52909)","(0.214874, 0.817673, 0.534078)","(-0.0160934, 0.98856, 0.149964)","(0.127468, 0.844828, 0.519632)","(0.266618, -0.0505743, 0.962474)","(0.201464, -0.7033, 0.681749)","(0.116356, 0.986617, 0.114231)","(0.0329623, 0.980812, -0.192151)","(0.0442868, 0.99465, -0.0933259)","(0.0539191, 0.998532, -0.00523985)","(0.260329, 0.962558, 0.0755681)","(0.0249286, 0.94307, -0.331658)","(0.0284371, 0.966034, -0.256847)","(0.0314861, 0.981814, -0.187216)","(0.37937, 0.925245, -0.000269288)","(0.219001, 0.901407, -0.373503)","(0.215957, 0.935712, -0.278936)","(0.211376, 0.95839, -0.191858)",oinch
"(0, 0, 0)","(0.164927, 0.835632, 0.523945)","(0.274724, 0.814003, 0.511787)","(0.195698, 0.830676, 0.521228)","(-0.0039945, 0.991138, 0.13278)","(0.142394, 0.852047, 0.503726)","(0.275997, -0.0384988, 0.960387)","(0.200185, -0.695296, 0.690282)","(0.128052, 0.987135, 0.0957487)","(0.0491379, 0.973001, -0.225512)","(0.0621478, 0.990076, -0.126041)","(0.0731534, 0.996646, -0.0366772)","(0.271353, 0.960846, 0.0560582)","(0.0278195, 0.935588, -0.351997)","(0.0322384, 0.96011, -0.277756)","(0.0361017, 0.977363, -0.208467)","(0.389202, 0.920929, -0.0203144)","(0.218475, 0.891078, -0.397805)","(0.216742, 0.927206, -0.30547)","(0.213376, 0.951855, -0.220097)",oinch
"(0, 0, 0)","(0.191504, 0.840152, 0.507416)","(0.289662, 0.818764, 0.495703)","(0.179776, 0.842112, 0.508457)","(0.0066145, 0.993191, 0.116308)","(0.155706, 0.856888, 0.491426)","(0.281941, -0.0336091, 0.958843)","(0.195418, -0.693198, 0.69375)","(0.138364, 0.987267, 0.0784854)","(0.0627448, 0.9653, -0.253493)","(0.0771303, 0.985236, -0.15284)","(0.0892417, 0.994088, -0.0618425)","(0.281131, 0.958905, 0.0383009)","(0.0333071, 0.92945, -0.367442)","(0.0384403, 0.955237, -0.293333)","(0.042921, 0.973626, -0.224077)","(0.398068, 0.916561, -0.0381668)","(0.213401, 0.878391, -0.427656)","(0.212601, 0.916704, -0.338311)","(0.210161, 0.94379, -0.255134)",oinch
"(0, 0, 0)","(0.204701, 0.847059, 0.490497)","(0.29677, 0.826095, 0.479056)","(0.173492, 0.852362, 0.493335)","(0.0117754, 0.995024, 0.098934)","(0.164763, 0.862557, 0.478381)","(0.288472, -0.0278306, 0.957084)","(0.194159, -0.69088, 0.69641)","(0.143223, 0.987853, 0.0602853)","(0.0678634, 0.959526, -0.273321)","(0.0834939, 0.981724, -0.171016)","(0.0966335, 0.992239, -0.0782474)","(0.285573, 0.958157, 0.019588)","(0.0335023, 0.922725, -0.384001)","(0.0392335, 0.949761, -0.310507)","(0.0442557, 0.969336, -0.241721)","(0.401772, 0.913966, -0.0569589)","(0.206032, 0.870491, -0.446985)","(0.205826, 0.909843, -0.360306)","(0.204043, 0.938237, -0.279424)",oinch
"(0, 0, 0)","(0.21494, 0.851734, 0.477859)","(0.301309, 0.83145, 0.466801)","(0.165943, 0.860103, 0.482374)","(0.0150934, 0.996129, 0.0865981)","(0.170768, 0.867457, 0.467287)","(0.293578, -0.0208377, 0.955708)","(0.19424, -0.687052, 0.700164)","(0.146306, 0.988107, 0.0473229)","(0.0710558, 0.955894, -0.284987)","(0.0877639, 0.979663, -0.180439)","(0.101777, 0.991124, -0.0855247)","(0.288347, 0.957506, 0.00621722)","(0.0322734, 0.917337, -0.396802)","(0.0384302, 0.945346, -0.323797)","(0.0438488, 0.96585, -0.255363)","(0.403999, 0.912045, -0.0704132)","(0.200837, 0.864689, -0.46041)","(0.201075, 0.904758, -0.375476)","(0.199771, 0.934033, -0.296097)",oinch
"(0, 0, 0)","(0.229411, 0.85553, 0.464155)","(0.308382, 0.836357, 0.453219)","(0.158543, 0.867658, 0.471205)","(0.0193965, 0.996982, 0.0751695)","(0.179721, 0.872097, 0.455135)","(0.305061, -0.0121122, 0.952256)","(0.1997, -0.681104, 0.704427)","(0.150097, 0.988073, 0.0344055)","(0.0724386, 0.952887, -0.294549)","(0.0910342, 0.978076, -0.187295)","(0.106628, 0.990229, -0.089874)","(0.291528, 0.956528, -0.00806466)","(0.0293109, 0.912447, -0.408144)","(0.0364368, 0.941413, -0.335281)","(0.0427503, 0.962779, -0.266887)","(0.406095, 0.909816, -0.0855686)","(0.194308, 0.859012, -0.473649)","(0.195592, 0.899764, -0.390088)","(0.195301, 0.929836, -0.31187)",oinch
"(0, 0, 0)","(0.245009, 0.858342, 0.4508)","(0.314395, 0.841009, 0.440295)","(0.148591, 0.874711, 0.461303)","(0.0227958, 0.997561, 0.0659688)","(0.188694, 0.875875, 0.444114)","(0.31887, -0.00467922, 0.947787)","(0.207786, -0.675977, 0.707022)","(0.152868, 0.98797, 0.0233925)","(0.0714326, 0.951451, -0.299397)","(0.0924052, 0.977795, -0.188089)","(0.109989, 0.990112, -0.0870695)","(0.293594, 0.955703, -0.0208434)","(0.0246985, 0.908206, -0.417794)","(0.0330304, 0.938223, -0.344453)","(0.0404624, 0.960449, -0.275501)","(0.406913, 0.908023, -0.0995823)","(0.186534, 0.854454, -0.484885)","(0.189032, 0.895735, -0.402399)","(0.189905, 0.92642, -0.325087)",oinch
"(0, 0, 0)","(0.26773, 0.859052, 0.436291)","(0.32798, 0.843299, 0.425764)","(0.147499, 0.879857, 0.451769)","(0.0295324, 0.997825, 0.0589342)","(0.204071, 0.877934, 0.433112)","(0.341184, -0.000593854, 0.939996)","(0.220271, -0.673296, 0.7058)","(0.158511, 0.987267, 0.0133628)","(0.0682667, 0.950236, -0.303958)","(0.0923895, 0.977243, -0.190944)","(0.11271, 0.989689, -0.0883851)","(0.297982, 0.953967, -0.033972)","(0.019228, 0.905216, -0.424516)","(0.0295314, 0.935937, -0.350926)","(0.0387832, 0.958728, -0.281668)","(0.409159, 0.905181, -0.115052)","(0.177149, 0.850476, -0.495286)","(0.18172, 0.892095, -0.413695)","(0.184532, 0.923196, -0.337131)",oinch
"(0, 0, 0)","(0.293592, 0.859339, 0.418737)","(0.344402, 0.845327, 0.408423)","(0.150315, 0.884953, 0.440753)","(0.0399491, 0.997948, 0.0500465)","(0.225131, 0.879343, 0.419609)","(0.368571, 0.00176888, 0.929598)","(0.233581, -0.672027, 0.702723)","(0.167436, 0.985883, 0.000802163)","(0.0663542, 0.948045, -0.311139)","(0.094255, 0.97572, -0.197702)","(0.117866, 0.988504, -0.0947002)","(0.305162, 0.95097, -0.0503298)","(0.0145478, 0.90138, -0.432785)","(0.0273936, 0.932891, -0.359115)","(0.0389823, 0.956328, -0.289683)","(0.41348, 0.900563, -0.134239)","(0.168028, 0.845112, -0.507496)","(0.175268, 0.887175, -0.426852)","(0.180546, 0.918779, -0.351068)",oinch
"(0, 0, 0)","(0.31828, 0.858999, 0.401021)","(0.359334, 0.847075, 0.39159)","(0.151795, 0.889741, 0.430487)","(0.0506322, 0.997876, 0.0409924)","(0.245515, 0.880512, 0.40549)","(0.394275, 0.00432352, 0.918982)","(0.245532, -0.670437, 0.700163)","(0.176582, 0.984217, -0.0116733)","(0.0650726, 0.945728, -0.318377)","(0.0965313, 0.973984, -0.205031)","(0.12324, 0.987117, -0.102037)","(0.3125, 0.947599, -0.0663286)","(0.0105187, 0.896291, -0.443342)","(0.0260499, 0.929145, -0.368797)","(0.04011, 0.953618, -0.298336)","(0.417967, 0.895518, -0.152808)","(0.160115, 0.839659, -0.518975)","(0.169902, 0.882144, -0.439267)","(0.177528, 0.914222, -0.364254)",oinch
"(0, 0, 0)","(0.345957, 0.856974, 0.38198)","(0.375843, 0.84778, 0.374181)","(0.154758, 0.893733, 0.421059)","(0.0642618, 0.997405, 0.0324697)","(0.269585, 0.880465, 0.390007)","(0.423624, 0.00534572, 0.905822)","(0.258652, -0.669713, 0.696121)","(0.188279, 0.98182, -0.0241032)","(0.0634711, 0.943774, -0.324441)","(0.0994218, 0.972611, -0.210104)","(0.130017, 0.985817, -0.106119)","(0.32191, 0.94314, -0.0828252)","(0.00698501, 0.890499, -0.454931)","(0.0258293, 0.924883, -0.379373)","(0.0429458, 0.950524, -0.307668)","(0.423897, 0.889176, -0.172274)","(0.152406, 0.834295, -0.529835)","(0.165187, 0.877064, -0.451079)","(0.175557, 0.909482, -0.376858)",oinch
"(0, 0, 0)","(0.369171, 0.854034, 0.366521)","(0.392722, 0.84645, 0.359572)","(0.16395, 0.895014, 0.414813)","(0.0748451, 0.996822, 0.0272919)","(0.290935, 0.878997, 0.377786)","(0.452615, 0.0029446, 0.891701)","(0.273459, -0.671476, 0.688723)","(0.196818, 0.979878, -0.0331986)","(0.0569058, 0.941658, -0.331726)","(0.0970442, 0.971154, -0.217812)","(0.131402, 0.984761, -0.113922)","(0.328109, 0.939741, -0.0960752)","(0.000669397, 0.885826, -0.464018)","(0.0227703, 0.921401, -0.387945)","(0.0429272, 0.947966, -0.315465)","(0.426635, 0.884542, -0.188595)","(0.142085, 0.831397, -0.537206)","(0.15773, 0.874169, -0.459293)","(0.170744, 0.906651, -0.385786)",oinch
"(0, 0, 0)","(0.382984, 0.852804, 0.355033)","(0.405093, 0.845448, 0.348018)","(0.176143, 0.895783, 0.408102)","(0.0816927, 0.99642, 0.0217606)","(0.304618, 0.879038, 0.366743)","(0.471087, 0.00313752, 0.882081)","(0.282227, -0.671786, 0.684873)","(0.202272, 0.978463, -0.0411817)","(0.0491249, 0.938367, -0.342133)","(0.0921588, 0.969229, -0.22826)","(0.129212, 0.983839, -0.123958)","(0.331971, 0.937245, -0.106611)","(-0.0034456, 0.881362, -0.47243)","(0.0204448, 0.917409, -0.39742)","(0.0422915, 0.944503, -0.32577)","(0.428202, 0.88106, -0.200936)","(0.135125, 0.828487, -0.543461)","(0.152582, 0.871378, -0.466282)","(0.167274, 0.904022, -0.393401)",oinch
"(0, 0, 0)","(0.390211, 0.853572, 0.345182)","(0.411482, 0.846363, 0.33816)","(0.182482, 0.897668, 0.401113)","(0.0844367, 0.996312, 0.0152442)","(0.311648, 0.88097, 0.356043)","(0.482501, 0.00645016, 0.875872)","(0.287936, -0.670341, 0.683912)","(0.204146, 0.977706, -0.049153)","(0.0403818, 0.934206, -0.35444)","(0.0854323, 0.966953, -0.240214)","(0.124444, 0.982989, -0.135078)","(0.332885, 0.935802, -0.116027)","(-0.0083529, 0.874548, -0.484867)","(0.0166596, 0.91161, -0.410719)","(0.039618, 0.939734, -0.339605)","(0.427747, 0.878859, -0.21128)","(0.129241, 0.82525, -0.549781)","(0.147735, 0.868444, -0.473264)","(0.163401, 0.901413, -0.400941)",oinch
"(0, 0, 0)","(0.39567, 0.853895, 0.338096)","(0.415827, 0.846969, 0.331257)","(0.185952, 0.899042, 0.396415)","(0.0862459, 0.996216, 0.0106913)","(0.316484, 0.882606, 0.347627)","(0.490377, 0.0080621, 0.871473)","(0.290853, -0.670748, 0.682277)","(0.205338, 0.977161, -0.054712)","(0.0319, 0.929972, -0.366243)","(0.0777804, 0.964216, -0.253451)","(0.11776, 0.981779, -0.149142)","(0.333397, 0.934783, -0.122585)","(-0.0125139, 0.869219, -0.494269)","(0.0132628, 0.907062, -0.420789)","(0.0369919, 0.935985, -0.35009)","(0.427299, 0.877317, -0.218473)","(0.121876, 0.819823, -0.559497)","(0.141026, 0.863571, -0.484105)","(0.157373, 0.897204, -0.412625)",oinch
"(0, 0, 0)","(0.399625, 0.854815, 0.331047)","(0.419219, 0.848007, 0.324253)","(0.18951, 0.900642, 0.391062)","(0.0874543, 0.996153, 0.00553532)","(0.320618, 0.88456, 0.338759)","(0.497083, 0.00923747, 0.867654)","(0.29221, -0.672088, 0.680376)","(0.206007, 0.976665, -0.0607155)","(0.0250664, 0.925289, -0.378433)","(0.07157, 0.960958, -0.26728)","(0.112312, 0.980043, -0.164016)","(0.33348, 0.933834, -0.129402)","(-0.0159422, 0.864851, -0.501775)","(0.0103058, 0.903077, -0.429355)","(0.0345174, 0.932492, -0.359539)","(0.42656, 0.875829, -0.225765)","(0.112638, 0.81146, -0.573451)","(0.132336, 0.856174, -0.499452)","(0.149303, 0.890913, -0.428933)",oinch
"(0, 0, 0)","(0.402837, 0.855557, 0.325184)","(0.421545, 0.849, 0.318587)","(0.192533, 0.901954, 0.386536)","(0.0883688, 0.996087, 0.00138972)","(0.323974, 0.886245, 0.331076)","(0.502379, 0.00930052, 0.864598)","(0.292267, -0.674521, 0.677939)","(0.206482, 0.976253, -0.0655392)","(0.0205904, 0.921753, -0.38723)","(0.0675546, 0.958358, -0.277463)","(0.108847, 0.978503, -0.175167)","(0.33348, 0.933059, -0.134875)","(-0.018557, 0.862345, -0.505981)","(0.00797551, 0.900627, -0.434521)","(0.0324729, 0.930211, -0.365587)","(0.425897, 0.874623, -0.231616)","(0.10453, 0.803915, -0.585486)","(0.124605, 0.849381, -0.512861)","(0.142033, 0.885035, -0.443328)",oinch
"(0, 0, 0)","(0.409861, 0.859115, 0.306487)","(0.427278, 0.852858, 0.300111)","(0.199637, 0.906962, 0.370897)","(0.0897189, 0.995874, -0.0136579)","(0.331137, 0.890715, 0.311408)","(0.515995, 0.0166564, 0.856429)","(0.297858, -0.671318, 0.678685)","(0.206707, 0.974943, -0.082209)","(0.0144787, 0.915463, -0.402141)","(0.0632165, 0.953748, -0.293885)","(0.106192, 0.975502, -0.192662)","(0.332509, 0.930608, -0.152991)","(-0.025725, 0.854397, -0.518984)","(0.00213448, 0.893882, -0.448297)","(0.0279109, 0.924594, -0.379931)","(0.42327, 0.870712, -0.250405)","(0.0925427, 0.789674, -0.606507)","(0.113676, 0.836374, -0.536243)","(0.132212, 0.873475, -0.468574)",oinch
"(0, 0, 0)","(0.425535, 0.859726, 0.282472)","(0.441254, 0.853771, 0.27635)","(0.216403, 0.910807, 0.351568)","(0.0979135, 0.994703, -0.0313014)","(0.346722, 0.893124, 0.286553)","(0.53662, 0.0221056, 0.843534)","(0.304097, -0.668799, 0.678405)","(0.213007, 0.971676, -0.102343)","(0.0124097, 0.909039, -0.416526)","(0.0641949, 0.9486, -0.309899)","(0.109895, 0.971525, -0.209911)","(0.336655, 0.925135, -0.175465)","(-0.0309772, 0.845619, -0.532887)","(-0.000696045, 0.886467, -0.462792)","(0.0273541, 0.918371, -0.394775)","(0.42449, 0.862943, -0.274114)","(0.0813622, 0.771766, -0.63068)","(0.104542, 0.819871, -0.562923)","(0.125089, 0.858578, -0.497188)",oinch
"(0, 0, 0)","(0.437415, 0.859248, 0.265258)","(0.450712, 0.854012, 0.25985)","(0.229252, 0.912893, 0.337743)","(0.103076, 0.993717, -0.0436021)","(0.357061, 0.894785, 0.26808)","(0.550673, 0.024555, 0.83436)","(0.306828, -0.66906, 0.676916)","(0.216809, 0.969257, -0.116334)","(0.0100514, 0.904255, -0.426875)","(0.0640349, 0.944825, -0.321257)","(0.111719, 0.968631, -0.221976)","(0.338926, 0.921213, -0.19104)","(-0.0357937, 0.837584, -0.545134)","(-0.00339441, 0.880117, -0.474744)","(0.0266763, 0.913418, -0.406148)","(0.424711, 0.857458, -0.290493)","(0.0727311, 0.759086, -0.646914)","(0.0972749, 0.808112, -0.580941)","(0.11918, 0.84789, -0.516603)",oinch
