thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(0.70534, 0.0366594, 0.70792)","(0.46891, 0.263788, 0.842935)","(0.674682, 0.072002, 0.734588)","(0.794974, -0.265326, 0.545544)","(0.514411, -0.589725, 0.622579)","(0.603489, -0.476084, 0.639644)","(0.673586, -0.363713, 0.643424)","(0.723422, -0.221253, 0.653994)","(0.60429, 0.789448, -0.107728)","(-0.568317, 0.45818, -0.683437)","(-0.852046, -0.0924305, -0.515242)","(0.630252, -0.164983, 0.758659)","(0.637308, 0.760443, -0.124756)","(-0.453759, 0.402054, -0.795271)","(-0.778366, -0.105741, -0.618841)","(0.514342, -0.145231, 0.845199)","(0.721285, 0.677445, -0.14428)","(-0.225551, 0.203518, -0.952737)","(-0.62456, -0.223054, -0.748446)",fist
"(0, 0, 0)","(0.697673, 0.0348489, 0.715569)","(0.460218, 0.25862, 0.849303)","(0.668932, 0.0672554, 0.740275)","(0.791758, -0.265969, 0.54989)","(0.513254, -0.590748, 0.622565)","(0.602279, -0.475432, 0.641269)","(0.672085, -0.361435, 0.646272)","(0.719093, -0.223161, 0.658107)","(0.601203, 0.793295, -0.0961172)","(-0.56494, 0.461083, -0.684284)","(-0.847289, -0.0923089, -0.523048)","(0.624781, -0.168231, 0.762461)","(0.634512, 0.764593, -0.113102)","(-0.449168, 0.40648, -0.795627)","(-0.772685, -0.10437, -0.626151)","(0.508063, -0.149777, 0.848197)","(0.719084, 0.682167, -0.132542)","(-0.218627, 0.210444, -0.952846)","(-0.617212, -0.219811, -0.755468)",fist
"(0, 0, 0)","(0.69307, 0.0333443, 0.720099)","(0.455784, 0.254692, 0.852873)","(0.666556, 0.062901, 0.742796)","(0.790256, -0.266977, 0.55156)","(0.51359, -0.590779, 0.622258)","(0.602986, -0.473698, 0.641886)","(0.672807, -0.357998, 0.647432)","(0.717054, -0.224951, 0.65972)","(0.599541, 0.795338, -0.0893727)","(-0.563412, 0.463402, -0.683978)","(-0.844975, -0.0915878, -0.526905)","(0.62219, -0.170836, 0.764)","(0.632999, 0.76681, -0.106372)","(-0.447044, 0.409723, -0.795159)","(-0.769927, -0.10287, -0.629786)","(0.505086, -0.153151, 0.849372)","(0.71788, 0.684698, -0.125846)","(-0.215329, 0.215191, -0.952537)","(-0.61363, -0.217182, -0.759138)",fist
"(0, 0, 0)","(0.690486, 0.0330091, 0.722592)","(0.453833, 0.252922, 0.854439)","(0.665926, 0.0602808, 0.743579)","(0.789656, -0.267388, 0.552221)","(0.515244, -0.58843, 0.623116)","(0.605905, -0.468331, 0.643075)","(0.676236, -0.349746, 0.648369)","(0.71624, -0.225674, 0.660357)","(0.598867, 0.796145, -0.0866725)","(-0.562807, 0.464331, -0.683846)","(-0.844048, -0.0912917, -0.528441)","(0.621155, -0.171886, 0.764605)","(0.632387, 0.767684, -0.103671)","(-0.446193, 0.411032, -0.794962)","(-0.76882, -0.102253, -0.631237)","(0.503899, -0.154509, 0.849831)","(0.717404, 0.685692, -0.123114)","(-0.21398, 0.21713, -0.952401)","(-0.612185, -0.216098, -0.760612)",fist
"(0, 0, 0)","(0.683295, 0.0357946, 0.729264)","(0.443485, 0.251648, 0.860229)","(0.659199, 0.0616256, 0.749439)","(0.787936, -0.262434, 0.557033)","(0.518995, -0.583634, 0.624512)","(0.60974, -0.459149, 0.646064)","(0.679376, -0.336476, 0.652099)","(0.71313, -0.222354, 0.664835)","(0.590433, 0.803523, -0.075754)","(-0.562246, 0.462903, -0.685274)","(-0.838422, -0.0970073, -0.536319)","(0.616552, -0.170418, 0.768649)","(0.624428, 0.775567, -0.0926585)","(-0.444073, 0.411769, -0.795767)","(-0.762196, -0.10634, -0.638552)","(0.498384, -0.155002, 0.852987)","(0.710561, 0.694682, -0.111889)","(-0.208277, 0.221729, -0.952605)","(-0.603157, -0.217424, -0.767417)",fist
"(0, 0, 0)","(0.672146, 0.0411527, 0.739274)","(0.428669, 0.25264, 0.867419)","(0.648095, 0.0659135, 0.758702)","(0.784924, -0.255246, 0.564574)","(0.51962, -0.579212, 0.628099)","(0.609053, -0.452414, 0.651442)","(0.677272, -0.327644, 0.658751)","(0.708372, -0.216765, 0.671731)","(0.580617, 0.811616, -0.0645207)","(-0.560451, 0.45938, -0.689104)","(-0.830903, -0.104943, -0.546432)","(0.609942, -0.166692, 0.774716)","(0.615175, 0.7842, -0.0811785)","(-0.440347, 0.410448, -0.798515)","(-0.753394, -0.112674, -0.647844)","(0.490626, -0.153308, 0.857777)","(0.7026, 0.704553, -0.0997917)","(-0.200249, 0.224456, -0.953687)","(-0.591431, -0.220907, -0.775506)",fist
"(0, 0, 0)","(0.66364, 0.0452889, 0.74668)","(0.416504, 0.253093, 0.873194)","(0.638425, 0.0703103, 0.766466)","(0.782328, -0.248988, 0.570936)","(0.520397, -0.57465, 0.631636)","(0.608796, -0.445216, 0.65662)","(0.675753, -0.318049, 0.664983)","(0.704274, -0.212003, 0.677535)","(0.571501, 0.818793, -0.0544428)","(-0.559096, 0.456445, -0.692148)","(-0.824185, -0.11182, -0.555172)","(0.604247, -0.163665, 0.779807)","(0.606553, 0.791876, -0.0708934)","(-0.437333, 0.409557, -0.800626)","(-0.745592, -0.118061, -0.655862)","(0.48397, -0.152152, 0.861756)","(0.695118, 0.713366, -0.0889937)","(-0.193477, 0.227324, -0.954406)","(-0.581087, -0.223644, -0.782509)",fist
"(0, 0, 0)","(0.657517, 0.0469488, 0.751975)","(0.408305, 0.252199, 0.877316)","(0.630755, 0.0728598, 0.772554)","(0.78038, -0.24607, 0.574853)","(0.520909, -0.571486, 0.63408)","(0.609449, -0.438733, 0.660367)","(0.675961, -0.308447, 0.669281)","(0.701378, -0.210132, 0.681111)","(0.565997, 0.823067, -0.0469927)","(-0.557856, 0.455659, -0.693666)","(-0.819769, -0.115097, -0.561009)","(0.600352, -0.162978, 0.782953)","(0.601351, 0.796471, -0.0633285)","(-0.43505, 0.410152, -0.801565)","(-0.74048, -0.120298, -0.661224)","(0.47947, -0.152696, 0.864172)","(0.690606, 0.718665, -0.0811425)","(-0.188873, 0.230408, -0.954588)","(-0.5744, -0.224107, -0.787299)",fist
"(0, 0, 0)","(0.654067, 0.0478859, 0.754919)","(0.403901, 0.251774, 0.879474)","(0.626063, 0.0746506, 0.776191)","(0.779377, -0.244626, 0.576827)","(0.521379, -0.568786, 0.636119)","(0.610281, -0.433459, 0.663077)","(0.676636, -0.300776, 0.672084)","(0.699902, -0.209217, 0.682909)","(0.563203, 0.825186, -0.0432412)","(-0.55722, 0.455278, -0.694427)","(-0.817522, -0.116716, -0.563946)","(0.598377, -0.16266, 0.78453)","(0.598712, 0.79875, -0.0595127)","(-0.433887, 0.410477, -0.802029)","(-0.737885, -0.121382, -0.663922)","(0.477195, -0.152997, 0.865376)","(0.688318, 0.721295, -0.0771468)","(-0.186532, 0.232009, -0.954661)","(-0.571011, -0.224288, -0.78971)",fist
"(0, 0, 0)","(0.656166, 0.0557859, 0.752552)","(0.407539, 0.262438, 0.874664)","(0.627439, 0.083845, 0.774138)","(0.780197, -0.240115, 0.577613)","(0.520829, -0.560872, 0.643553)","(0.610993, -0.424269, 0.668344)","(0.678212, -0.290518, 0.675001)","(0.701253, -0.202832, 0.683449)","(0.566907, 0.821819, -0.0568331)","(-0.557463, 0.448024, -0.698934)","(-0.81999, -0.120827, -0.559479)","(0.600296, -0.15436, 0.784741)","(0.602243, 0.794983, -0.0728372)","(-0.434698, 0.401137, -0.806304)","(-0.740713, -0.127267, -0.659657)","(0.479439, -0.142981, 0.865849)","(0.69144, 0.716855, -0.0896046)","(-0.188665, 0.219397, -0.95722)","(-0.574741, -0.232716, -0.784548)",fist
"(0, 0, 0)","(0.656986, 0.0610497, 0.751427)","(0.409251, 0.269323, 0.871767)","(0.627592, 0.0901175, 0.773309)","(0.780522, -0.237013, 0.578455)","(0.520092, -0.555659, 0.648651)","(0.611109, -0.418071, 0.672133)","(0.678898, -0.283468, 0.677306)","(0.701857, -0.198566, 0.684082)","(0.569012, 0.819742, -0.0651713)","(-0.557439, 0.443216, -0.702013)","(-0.821253, -0.123646, -0.557005)","(0.6012, -0.148913, 0.785101)","(0.604256, 0.792664, -0.0809816)","(-0.434966, 0.395051, -0.80916)","(-0.742158, -0.131186, -0.657261)","(0.480511, -0.136478, 0.866304)","(0.693231, 0.714141, -0.097129)","(-0.189637, 0.211337, -0.95884)","(-0.576667, -0.238184, -0.781488)",fist
"(0, 0, 0)","(0.654383, 0.0650532, 0.75336)","(0.404908, 0.275219, 0.871954)","(0.618811, 0.10015, 0.77913)","(0.779322, -0.234602, 0.58105)","(0.51812, -0.552414, 0.652986)","(0.609473, -0.414226, 0.675988)","(0.677503, -0.279091, 0.680513)","(0.7005, -0.195549, 0.686338)","(0.56975, 0.818966, -0.0684142)","(-0.555867, 0.439991, -0.70528)","(-0.820367, -0.125915, -0.557802)","(0.599705, -0.145298, 0.78692)","(0.605007, 0.791775, -0.0840117)","(-0.43323, 0.391194, -0.81196)","(-0.741095, -0.134016, -0.657889)","(0.478882, -0.132352, 0.867845)","(0.693965, 0.713096, -0.0995308)","(-0.18774, 0.20656, -0.960253)","(-0.575454, -0.241765, -0.781282)",fist
"(0, 0, 0)","(0.652295, 0.069042, 0.754814)","(0.401101, 0.280387, 0.872067)","(0.611449, 0.109146, 0.78372)","(0.778788, -0.231706, 0.582925)","(0.517411, -0.549145, 0.656297)","(0.60884, -0.410347, 0.678918)","(0.676868, -0.274694, 0.68293)","(0.699807, -0.192298, 0.687962)","(0.569205, 0.819128, -0.0709532)","(-0.55534, 0.436772, -0.707692)","(-0.819586, -0.128754, -0.558302)","(0.59885, -0.141728, 0.788221)","(0.604509, 0.7919, -0.0863901)","(-0.432521, 0.387663, -0.814029)","(-0.740181, -0.13717, -0.658268)","(0.477919, -0.128555, 0.868946)","(0.693561, 0.713222, -0.101428)","(-0.186672, 0.202671, -0.96129)","(-0.574294, -0.245263, -0.781046)",fist
"(0, 0, 0)","(0.651149, 0.0717791, 0.755548)","(0.397539, 0.284636, 0.872322)","(0.606151, 0.115765, 0.786879)","(0.778186, -0.229509, 0.584596)","(0.516531, -0.546726, 0.659005)","(0.608057, -0.407311, 0.681443)","(0.676097, -0.271106, 0.685124)","(0.699032, -0.189883, 0.689419)","(0.568639, 0.819396, -0.0723884)","(-0.554739, 0.434415, -0.709612)","(-0.818727, -0.130919, -0.559058)","(0.597898, -0.139124, 0.789406)","(0.603992, 0.792151, -0.0876945)","(-0.431722, 0.385136, -0.815651)","(-0.739176, -0.139525, -0.658902)","(0.476848, -0.125833, 0.869932)","(0.693142, 0.713499, -0.102341)","(-0.185489, 0.199985, -0.962081)","(-0.573023, -0.247797, -0.781179)",fist
"(0, 0, 0)","(0.65598, 0.0766699, 0.750874)","(0.403259, 0.294405, 0.866434)","(0.608386, 0.124503, 0.783815)","(0.779505, -0.228171, 0.583361)","(0.515237, -0.541737, 0.664118)","(0.60829, -0.402378, 0.684161)","(0.67762, -0.266288, 0.685509)","(0.701291, -0.186424, 0.688067)","(0.575223, 0.813371, -0.0868642)","(-0.555026, 0.429393, -0.712438)","(-0.822991, -0.131511, -0.552622)","(0.601168, -0.133421, 0.787906)","(0.61026, 0.78561, -0.10198)","(-0.433029, 0.377614, -0.81847)","(-0.744081, -0.14216, -0.65279)","(0.480696, -0.117976, 0.868915)","(0.698661, 0.70599, -0.115977)","(-0.189196, 0.188375, -0.963701)","(-0.57955, -0.253525, -0.774498)",fist
"(0, 0, 0)","(0.659554, 0.0801855, 0.747368)","(0.407378, 0.301578, 0.862029)","(0.609833, 0.131156, 0.781602)","(0.780501, -0.227214, 0.582401)","(0.514245, -0.537959, 0.667946)","(0.608401, -0.398663, 0.686233)","(0.678666, -0.262677, 0.685867)","(0.702992, -0.183923, 0.687004)","(0.579943, 0.808809, -0.097439)","(-0.555311, 0.425704, -0.714427)","(-0.826115, -0.131862, -0.547856)","(0.603623, -0.129289, 0.786717)","(0.614749, 0.780672, -0.112409)","(-0.434075, 0.372106, -0.820437)","(-0.747689, -0.144001, -0.648247)","(0.483592, -0.112269, 0.868064)","(0.702603, 0.700354, -0.125911)","(-0.192011, 0.179914, -0.96476)","(-0.584361, -0.257607, -0.76952)",fist
"(0, 0, 0)","(0.661832, 0.0824056, 0.74511)","(0.409749, 0.3063, 0.859236)","(0.610262, 0.135907, 0.780455)","(0.781147, -0.226618, 0.581767)","(0.513554, -0.535269, 0.670634)","(0.608295, -0.396139, 0.687787)","(0.679077, -0.26036, 0.686343)","(0.704091, -0.182351, 0.686297)","(0.582894, 0.805847, -0.104137)","(-0.555526, 0.423356, -0.715654)","(-0.828097, -0.132049, -0.54481)","(0.605208, -0.126686, 0.785922)","(0.617553, 0.777473, -0.11901)","(-0.434774, 0.368615, -0.821641)","(-0.749985, -0.145127, -0.645338)","(0.485464, -0.108669, 0.867477)","(0.705064, 0.696717, -0.132176)","(-0.193831, 0.174575, -0.965377)","(-0.587424, -0.260142, -0.766328)",fist
"(0, 0, 0)","(0.664032, 0.0865312, 0.74268)","(0.411851, 0.312509, 0.855989)","(0.61087, 0.142213, 0.778853)","(0.78222, -0.224064, 0.581316)","(0.513853, -0.531066, 0.673739)","(0.608994, -0.391879, 0.689606)","(0.680093, -0.256144, 0.686923)","(0.705552, -0.178838, 0.685721)","(0.584449, 0.803697, -0.11176)","(-0.556519, 0.419269, -0.717287)","(-0.82989, -0.134212, -0.541543)","(0.607071, -0.122201, 0.785195)","(0.619008, 0.775129, -0.126505)","(-0.436171, 0.363473, -0.82319)","(-0.75208, -0.148205, -0.642193)","(0.487592, -0.103297, 0.866939)","(0.706311, 0.69407, -0.139251)","(-0.196035, 0.167836, -0.966127)","(-0.590104, -0.264486, -0.762774)",fist
"(0, 0, 0)","(0.665706, 0.0896346, 0.740811)","(0.413349, 0.317256, 0.853517)","(0.611146, 0.147181, 0.777713)","(0.783044, -0.222143, 0.580944)","(0.513978, -0.527944, 0.676092)","(0.609389, -0.388795, 0.691001)","(0.68072, -0.253162, 0.687408)","(0.706673, -0.176196, 0.685251)","(0.585602, 0.802036, -0.117512)","(-0.557293, 0.416181, -0.718483)","(-0.831251, -0.135823, -0.539049)","(0.608497, -0.118826, 0.784609)","(0.620087, 0.773322, -0.132158)","(-0.43725, 0.359593, -0.824321)","(-0.753671, -0.150505, -0.639788)","(0.489223, -0.099254, 0.866493)","(0.707236, 0.692037, -0.144574)","(-0.197721, 0.162767, -0.966651)","(-0.592137, -0.267734, -0.76006)",fist
"(0, 0, 0)","(0.666769, 0.0925297, 0.739498)","(0.414084, 0.321407, 0.851606)","(0.610954, 0.151658, 0.777004)","(0.78362, -0.220163, 0.58092)","(0.513803, -0.52529, 0.67829)","(0.609303, -0.38629, 0.692481)","(0.680746, -0.250853, 0.688228)","(0.707433, -0.173658, 0.685114)","(0.586192, 0.800926, -0.12205)","(-0.557877, 0.413341, -0.719668)","(-0.832107, -0.137558, -0.537285)","(0.609446, -0.115732, 0.784335)","(0.620636, 0.772108, -0.136599)","(-0.438017, 0.356161, -0.825403)","(-0.754671, -0.152771, -0.63807)","(0.490301, -0.0956647, 0.866287)","(0.707705, 0.690682, -0.148701)","(-0.198833, 0.158474, -0.967136)","(-0.5934, -0.270702, -0.758021)",fist
"(0, 0, 0)","(0.668721, 0.0952581, 0.737386)","(0.416166, 0.32573, 0.848944)","(0.611901, 0.15594, 0.775409)","(0.784552, -0.21861, 0.580248)","(0.513564, -0.522708, 0.680462)","(0.609257, -0.384104, 0.693737)","(0.680937, -0.24909, 0.688679)","(0.708714, -0.171368, 0.684366)","(0.587579, 0.798998, -0.127883)","(-0.55874, 0.410537, -0.720603)","(-0.833687, -0.138767, -0.534518)","(0.611089, -0.112687, 0.7835)","(0.621934, 0.770024, -0.142345)","(-0.439243, 0.352533, -0.826309)","(-0.756522, -0.154684, -0.635412)","(0.492184, -0.0919154, 0.865625)","(0.708813, 0.688346, -0.154155)","(-0.200787, 0.153589, -0.96752)","(-0.595778, -0.273606, -0.755108)",fist
"(0, 0, 0)","(0.672041, 0.100442, 0.733671)","(0.419888, 0.332798, 0.844357)","(0.614447, 0.16265, 0.772011)","(0.786582, -0.215088, 0.578815)","(0.514239, -0.518329, 0.683296)","(0.610004, -0.380442, 0.695096)","(0.681869, -0.246199, 0.688796)","(0.711285, -0.166772, 0.682833)","(0.588636, 0.796628, -0.137444)","(-0.560987, 0.4053, -0.721821)","(-0.836242, -0.141773, -0.529716)","(0.614203, -0.107018, 0.781858)","(0.622876, 0.767454, -0.151787)","(-0.442048, 0.346133, -0.827518)","(-0.759537, -0.158724, -0.630802)","(0.495692, -0.0852774, 0.864302)","(0.709553, 0.685494, -0.163194)","(-0.20457, 0.145487, -0.96798)","(-0.599536, -0.279017, -0.750137)",fist
"(0, 0, 0)","(0.674931, 0.104884, 0.730389)","(0.423097, 0.338887, 0.840324)","(0.616607, 0.168491, 0.76903)","(0.788357, -0.212067, 0.577513)","(0.515043, -0.514235, 0.685779)","(0.610863, -0.376896, 0.696273)","(0.682855, -0.243271, 0.68886)","(0.713534, -0.162826, 0.681438)","(0.58951, 0.794511, -0.145706)","(-0.562969, 0.400777, -0.722803)","(-0.838459, -0.144323, -0.525507)","(0.616925, -0.102146, 0.780365)","(0.623653, 0.765164, -0.159943)","(-0.444514, 0.340611, -0.828488)","(-0.762155, -0.162167, -0.626755)","(0.498761, -0.0795667, 0.86308)","(0.710155, 0.682964, -0.170998)","(-0.207883, 0.138507, -0.968298)","(-0.602801, -0.283641, -0.745773)",fist
"(0, 0, 0)","(0.674915, 0.116254, 0.72868)","(0.420025, 0.348025, 0.838127)","(0.614999, 0.180229, 0.767655)","(0.791881, -0.200027, 0.576986)","(0.521643, -0.505085, 0.687589)","(0.6155, -0.36716, 0.697391)","(0.685729, -0.23329, 0.689457)","(0.716658, -0.151228, 0.680831)","(0.579658, 0.80088, -0.150293)","(-0.56904, 0.390782, -0.723522)","(-0.837605, -0.156711, -0.523316)","(0.619505, -0.0912749, 0.779668)","(0.614131, 0.77188, -0.164455)","(-0.450047, 0.331588, -0.82916)","(-0.761269, -0.174069, -0.624635)","(0.501226, -0.0697502, 0.8625)","(0.701607, 0.690675, -0.175258)","(-0.211226, 0.131752, -0.968517)","(-0.600672, -0.294138, -0.743422)",fist
"(0, 0, 0)","(0.679172, 0.120179, 0.724073)","(0.424306, 0.352445, 0.834114)","(0.618646, 0.185045, 0.763567)","(0.795567, -0.196678, 0.573054)","(0.525857, -0.501452, 0.687037)","(0.619446, -0.363686, 0.695715)","(0.689403, -0.23007, 0.686871)","(0.720921, -0.147502, 0.677138)","(0.577888, 0.800812, -0.157304)","(-0.57382, 0.387015, -0.721768)","(-0.840588, -0.159871, -0.517546)","(0.624304, -0.0872166, 0.776297)","(0.612312, 0.771782, -0.171538)","(-0.455394, 0.327496, -0.827866)","(-0.764844, -0.177582, -0.619257)","(0.506506, -0.0654507, 0.859749)","(0.69982, 0.690621, -0.182469)","(-0.217181, 0.127322, -0.967792)","(-0.604831, -0.297993, -0.738498)",fist
"(0, 0, 0)","(0.681277, 0.122135, 0.721765)","(0.426263, 0.354758, 0.832133)","(0.620135, 0.187759, 0.761695)","(0.797393, -0.19502, 0.571079)","(0.52778, -0.499498, 0.686986)","(0.62125, -0.361749, 0.695116)","(0.691076, -0.228202, 0.685812)","(0.723036, -0.145658, 0.67528)","(0.57699, 0.800769, -0.160784)","(-0.576199, 0.385146, -0.720873)","(-0.84206, -0.161433, -0.514659)","(0.626687, -0.0852073, 0.774599)","(0.611391, 0.771724, -0.17505)","(-0.458049, 0.325471, -0.8272)","(-0.76661, -0.17931, -0.616569)","(0.509129, -0.0633219, 0.858358)","(0.698921, 0.690583, -0.186024)","(-0.220128, 0.125144, -0.96741)","(-0.606885, -0.29989, -0.736041)",fist
"(0, 0, 0)","(0.682471, 0.12326, 0.720445)","(0.42724, 0.356181, 0.831024)","(0.620714, 0.189581, 0.760771)","(0.798434, -0.194078, 0.569945)","(0.528864, -0.497928, 0.687292)","(0.622212, -0.360156, 0.695083)","(0.691911, -0.226649, 0.685485)","(0.724241, -0.144609, 0.674213)","(0.576471, 0.800742, -0.162768)","(-0.577556, 0.384081, -0.720354)","(-0.842897, -0.162321, -0.513007)","(0.628045, -0.0840644, 0.773623)","(0.610863, 0.771687, -0.177048)","(-0.45956, 0.324324, -0.826812)","(-0.767612, -0.180291, -0.615034)","(0.510624, -0.0621106, 0.857558)","(0.698409, 0.690558, -0.188028)","(-0.221793, 0.123919, -0.967187)","(-0.608049, -0.300961, -0.734642)",fist
"(0, 0, 0)","(0.683233, 0.123988, 0.719597)","(0.427773, 0.357162, 0.830328)","(0.620907, 0.190933, 0.760275)","(0.7991, -0.193475, 0.569216)","(0.529558, -0.496604, 0.687715)","(0.622822, -0.358741, 0.695268)","(0.692418, -0.225203, 0.685449)","(0.725013, -0.143937, 0.673527)","(0.576135, 0.800724, -0.16404)","(-0.578427, 0.383398, -0.72002)","(-0.843433, -0.162892, -0.511944)","(0.628915, -0.0833324, 0.772995)","(0.610524, 0.771661, -0.178327)","(-0.460525, 0.323593, -0.826562)","(-0.768253, -0.180913, -0.61405)","(0.511583, -0.0613341, 0.857042)","(0.698085, 0.690539, -0.189296)","(-0.222851, 0.123147, -0.967043)","(-0.608791, -0.30164, -0.733749)",fist
"(0, 0, 0)","(0.683774, 0.124511, 0.718993)","(0.428091, 0.357909, 0.829843)","(0.620925, 0.192017, 0.759988)","(0.799574, -0.193045, 0.568696)","(0.530288, -0.494844, 0.688422)","(0.623498, -0.356676, 0.695724)","(0.692971, -0.222932, 0.685633)","(0.725563, -0.143459, 0.673037)","(0.575896, 0.800711, -0.164946)","(-0.579049, 0.38291, -0.719779)","(-0.843814, -0.1633, -0.511186)","(0.629535, -0.0828114, 0.772547)","(0.610282, 0.771642, -0.179235)","(-0.46121, 0.323074, -0.826383)","(-0.768708, -0.181353, -0.613351)","(0.512266, -0.0607822, 0.856673)","(0.697857, 0.690525, -0.190186)","(-0.223596, 0.122605, -0.96694)","(-0.609315, -0.302118, -0.733117)",fist
"(0, 0, 0)","(0.691127, 0.154288, 0.706073)","(0.432441, 0.389737, 0.813081)","(0.624814, 0.225659, 0.747453)","(0.807159, -0.166393, 0.566399)","(0.542293, -0.465348, 0.699549)","(0.634113, -0.325641, 0.701327)","(0.701981, -0.191269, 0.686032)","(0.733665, -0.114224, 0.669843)","(0.565748, 0.800819, -0.196516)","(-0.590159, 0.353525, -0.725763)","(-0.847063, -0.188347, -0.497)","(0.637992, -0.0513805, 0.768327)","(0.600303, 0.771654, -0.210205)","(-0.472746, 0.291499, -0.831589)","(-0.772783, -0.208907, -0.599304)","(0.521336, -0.0278474, 0.852897)","(0.688628, 0.691128, -0.219396)","(-0.234407, 0.0890625, -0.96805)","(-0.61331, -0.331831, -0.716756)",fist
"(0, 0, 0)","(0.696947, 0.170473, 0.696566)","(0.43387, 0.408773, 0.802908)","(0.623988, 0.248657, 0.740816)","(0.811602, -0.15135, 0.564265)","(0.549305, -0.448287, 0.705197)","(0.640156, -0.307845, 0.70387)","(0.706971, -0.173262, 0.685691)","(0.738409, -0.0978143, 0.667222)","(0.559498, 0.800699, -0.214109)","(-0.596755, 0.336968, -0.728241)","(-0.848854, -0.202348, -0.488367)","(0.64294, -0.0338311, 0.765169)","(0.594158, 0.77151, -0.227485)","(-0.479585, 0.273821, -0.833679)","(-0.775062, -0.224243, -0.590757)","(0.526652, -0.00952739, 0.850027)","(0.682941, 0.691383, -0.235757)","(-0.240784, 0.0704993, -0.968015)","(-0.615526, -0.348231, -0.70701)",fist
"(0, 0, 0)","(0.700405, 0.178227, 0.691135)","(0.434011, 0.419216, 0.797428)","(0.621821, 0.262245, 0.737947)","(0.813272, -0.144127, 0.563752)","(0.551555, -0.439395, 0.709027)","(0.641914, -0.298898, 0.70612)","(0.708276, -0.164511, 0.6865)","(0.740209, -0.0897483, 0.66636)","(0.557257, 0.799772, -0.223228)","(-0.59922, 0.328596, -0.730041)","(-0.84958, -0.2089, -0.484328)","(0.644837, -0.0250201, 0.763911)","(0.591953, 0.770525, -0.236395)","(-0.482155, 0.264688, -0.835145)","(-0.775983, -0.231619, -0.586688)","(0.5287, -0.000139983, 0.848809)","(0.6809, 0.690513, -0.244064)","(-0.243215, 0.0606037, -0.968077)","(-0.61645, -0.356384, -0.702126)",fist
"(0, 0, 0)","(0.705243, 0.178949, 0.68601)","(0.43596, 0.423331, 0.794185)","(0.62045, 0.269706, 0.73641)","(0.81525, -0.143687, 0.561)","(0.553023, -0.437433, 0.709097)","(0.643481, -0.297156, 0.70543)","(0.709914, -0.163024, 0.685161)","(0.74268, -0.0888684, 0.663724)","(0.557668, 0.798157, -0.227929)","(-0.601558, 0.327281, -0.728708)","(-0.851819, -0.20903, -0.480324)","(0.647798, -0.0236788, 0.761444)","(0.59227, 0.768811, -0.241134)","(-0.485001, 0.262866, -0.834072)","(-0.778658, -0.23218, -0.58291)","(0.532036, 0.00165751, 0.84672)","(0.681067, 0.688632, -0.248865)","(-0.246898, 0.0579951, -0.967305)","(-0.619776, -0.35756, -0.69859)",fist
"(0, 0, 0)","(0.708503, 0.17518, 0.68362)","(0.43325, 0.423744, 0.795446)","(0.61192, 0.27736, 0.740692)","(0.816168, -0.146874, 0.558836)","(0.553298, -0.440594, 0.706922)","(0.643782, -0.30045, 0.703758)","(0.710251, -0.166367, 0.684007)","(0.743838, -0.0924455, 0.661935)","(0.557943, 0.798669, -0.225449)","(-0.60263, 0.331017, -0.72613)","(-0.852898, -0.206169, -0.479646)","(0.649196, -0.0276049, 0.76012)","(0.592501, 0.76935, -0.238839)","(-0.486316, 0.266979, -0.831997)","(-0.779945, -0.228917, -0.58248)","(0.533617, -0.0025454, 0.845723)","(0.681223, 0.68913, -0.247052)","(-0.24862, 0.062511, -0.966582)","(-0.621384, -0.353916, -0.699017)",fist
"(0, 0, 0)","(0.710891, 0.172754, 0.681755)","(0.430724, 0.424717, 0.796299)","(0.604625, 0.284118, 0.744114)","(0.816755, -0.148907, 0.557438)","(0.553165, -0.44225, 0.705991)","(0.643631, -0.30217, 0.703159)","(0.7101, -0.168112, 0.683737)","(0.74458, -0.0947291, 0.660778)","(0.558121, 0.79899, -0.223868)","(-0.603317, 0.333398, -0.724469)","(-0.853589, -0.204339, -0.479199)","(0.650092, -0.0301129, 0.759259)","(0.592652, 0.769687, -0.237374)","(-0.487154, 0.269605, -0.830659)","(-0.780769, -0.226826, -0.582193)","(0.534629, -0.00522964, 0.845071)","(0.68133, 0.689443, -0.245883)","(-0.249715, 0.0654058, -0.966108)","(-0.622411, -0.351579, -0.699283)",fist
"(0, 0, 0)","(0.712587, 0.171106, 0.680399)","(0.428796, 0.425557, 0.796891)","(0.599151, 0.28916, 0.746595)","(0.817153, -0.150283, 0.556486)","(0.552967, -0.44323, 0.705531)","(0.643456, -0.303101, 0.702919)","(0.709939, -0.168973, 0.683692)","(0.745082, -0.0962753, 0.659987)","(0.558242, 0.799204, -0.222798)","(-0.603782, 0.335009, -0.723337)","(-0.854058, -0.203101, -0.47889)","(0.650699, -0.0318112, 0.758669)","(0.592757, 0.769911, -0.236381)","(-0.48772, 0.271387, -0.829746)","(-0.781328, -0.225406, -0.581996)","(0.535316, -0.00704827, 0.844622)","(0.681407, 0.689652, -0.245081)","(-0.25045, 0.0673758, -0.965782)","(-0.623107, -0.349991, -0.699459)",fist
